ActionType,SubAction,Nationality,ID,ActionDate
Placements,Switch to MV,Filipina,1050805,2024-08-31 09:35:23
Placements,Switch to MV,Ethiopian,1050806,2024-08-31 09:37:04
Placements,Switch to MV,Filipina,1050807,2024-08-31 09:37:49
Placements,Switch to MV,Filipina,1050808,2024-08-31 09:38:55
Placements,Switch to MV,Ethiopian,1050809,2024-08-31 09:49:28
Placements,Switch to MV,Filipina,1050810,2024-08-31 09:50:11
Placements,Switch to MV,African,1050811,2024-08-31 09:51:23
Placements,Switch to MV,Filipina,1050812,2024-08-31 09:52:42
Placements,Switch to MV,Ethiopian,1050815,2024-08-31 10:07:20
Placements,Switch to MV,Filipina,1050816,2024-08-31 10:07:31
Placements,Switch to MV,Filipina,1050817,2024-08-31 10:09:00
Placements,Switch to MV,Filipina,1050818,2024-08-31 10:11:08
Placements,Switch to MV,African,1050819,2024-08-31 10:11:15
Placements,Switch to MV,Ethiopian,1050821,2024-08-31 10:20:14
Placements,New Family,Filipina,1050822,2024-08-31 10:28:31
Placements,Switch to MV,African,1050823,2024-08-31 10:41:15
Placements,New Family,African,1050824,2024-08-31 10:41:40
Placements,Switch to MV,Filipina,1050825,2024-08-31 10:52:36
Placements,Switch to MV,Filipina,1050826,2024-08-31 10:53:26
Placements,Switch to MV,African,1050828,2024-08-31 10:59:00
Placements,Switch to MV,African,1050829,2024-08-31 11:01:10
Placements,Switch to MV,Ethiopian,1050830,2024-08-31 11:05:04
Placements,Switch to MV,Filipina,1050831,2024-08-31 11:07:24
Placements,Ex-MV,Filipina,1050832,2024-08-31 11:10:39
Placements,Switch to MV,Filipina,1050834,2024-08-31 11:32:16
Placements,Switch to MV,Filipina,1050835,2024-08-31 11:34:55
Placements,Switch to MV,African,1050836,2024-08-31 11:40:49
Placements,New Family,African,1050837,2024-08-31 11:49:29
Placements,Switch to MV,Filipina,1050838,2024-08-31 11:49:55
Placements,Switch to MV,Filipina,1050839,2024-08-31 12:05:58
Placements,New Family,Filipina,1050840,2024-08-31 12:08:22
Placements,New Family,Filipina,1050841,2024-08-31 12:13:03
Placements,Switch to MV,African,1050842,2024-08-31 12:14:43
Placements,Switch to MV,Filipina,1050843,2024-08-31 12:15:33
Placements,Switch to MV,Filipina,1050844,2024-08-31 12:15:49
Placements,Switch to MV,Filipina,1050846,2024-08-31 12:16:26
Placements,Switch to MV,Ethiopian,1050847,2024-08-31 12:16:51
Placements,Switch to MV,Ethiopian,1050848,2024-08-31 12:17:20
Placements,Switch to MV,Filipina,1050849,2024-08-31 12:17:22
Placements,Switch to MV,African,1050850,2024-08-31 12:18:52
Placements,Switch to MV,Filipina,1050851,2024-08-31 12:19:36
Placements,Switch to MV,Filipina,1050852,2024-08-31 12:20:15
Placements,Switch to MV,Ethiopian,1050853,2024-08-31 12:24:24
Placements,New Family,African,1050854,2024-08-31 12:25:59
Placements,Switch to MV,Filipina,1050855,2024-08-31 12:29:06
Placements,Switch to MV,Ethiopian,1050856,2024-08-31 12:35:36
Placements,Switch to MV,Ethiopian,1050857,2024-08-31 12:37:41
Placements,Switch to MV,Ethiopian,1050858,2024-08-31 12:43:39
Placements,Switch to MV,Filipina,1050859,2024-08-31 12:44:15
Placements,Switch to MV,Filipina,1050860,2024-08-31 12:44:38
Placements,Switch to MV,Filipina,1050861,2024-08-31 12:49:18
Placements,Switch to MV,African,1050862,2024-08-31 12:52:48
Placements,Switch to MV,Filipina,1050864,2024-08-31 13:01:40
Placements,Active Family,Other,1050865,2024-08-31 13:08:27
Placements,Switch to MV,Filipina,1050866,2024-08-31 13:14:47
Placements,Switch to MV,Filipina,1050867,2024-08-31 13:15:42
Placements,Switch to MV,Filipina,1050868,2024-08-31 13:16:10
Placements,Switch to MV,Filipina,1050869,2024-08-31 13:17:33
Placements,Switch to MV,Filipina,1050870,2024-08-31 13:26:28
Placements,Switch to MV,African,1050871,2024-08-31 13:27:32
Placements,Switch to MV,African,1050872,2024-08-31 13:32:29
Placements,Switch to MV,Ethiopian,1050873,2024-08-31 13:32:41
Placements,Switch to MV,Ethiopian,1050874,2024-08-31 13:32:43
Placements,New Family,Other,1050876,2024-08-31 13:44:11
Placements,Switch to MV,Filipina,1050877,2024-08-31 13:52:46
Placements,Switch to MV,Filipina,1050878,2024-08-31 13:56:52
Placements,Switch to MV,African,1050880,2024-08-31 13:59:41
Placements,Switch to MV,African,1050881,2024-08-31 14:01:01
Placements,Switch to MV,African,1050882,2024-08-31 14:01:49
Placements,Switch to MV,Filipina,1050883,2024-08-31 14:02:27
Placements,Switch to MV,Filipina,1050884,2024-08-31 14:06:23
Placements,Switch to MV,Filipina,1050885,2024-08-31 14:06:23
Placements,Switch to MV,Filipina,1050886,2024-08-31 14:20:27
Placements,Switch to MV,Ethiopian,1050890,2024-08-31 14:38:29
Placements,Switch to MV,Filipina,1050891,2024-08-31 14:46:17
Placements,Switch to MV,Ethiopian,1050892,2024-08-31 14:54:49
Placements,Switch to MV,African,1050894,2024-08-31 14:56:28
Placements,Switch to MV,Filipina,1050895,2024-08-31 14:58:00
Placements,Switch to MV,Filipina,1050896,2024-08-31 15:04:35
Placements,Switch to MV,Ethiopian,1050897,2024-08-31 15:04:42
Placements,Switch to MV,Ethiopian,1050901,2024-08-31 15:28:17
Placements,Switch to MV,African,1050902,2024-08-31 15:30:26
Placements,Switch to MV,Filipina,1050903,2024-08-31 15:36:50
Placements,Switch to MV,Filipina,1050906,2024-08-31 15:42:45
Placements,Switch to MV,African,1050908,2024-08-31 15:51:37
Placements,New Family,Filipina,1050910,2024-08-31 15:56:23
Placements,Switch to MV,Filipina,1050911,2024-08-31 16:08:40
Placements,Switch to MV,Filipina,1050914,2024-08-31 16:40:39
Placements,Ex-CC-Live-Out,Filipina,1050915,2024-08-31 16:54:44
Placements,Switch to MV,Filipina,1050916,2024-08-31 17:08:08
Placements,Switch to MV,African,1050917,2024-08-31 17:14:07
Placements,Active Family,Filipina,1050918,2024-08-31 17:17:33
Placements,Switch to MV,Filipina,1050919,2024-08-31 17:21:16
Placements,Switch to MV,African,1050920,2024-08-31 17:24:51
Placements,New Family,Filipina,1050921,2024-08-31 17:42:45
Placements,Switch to MV,Ethiopian,1050922,2024-08-31 18:05:51
Placements,Switch to MV,Filipina,1050923,2024-08-31 18:17:11
Placements,Switch to MV,Ethiopian,1050926,2024-08-31 18:40:22
Placements,New Family,Filipina,1050927,2024-08-31 19:14:04
Placements,Switch to MV,African,1050928,2024-08-31 19:16:33
Placements,Switch to MV,Filipina,1050930,2024-08-31 19:24:52
Placements,Switch to MV,Filipina,1050931,2024-08-31 19:28:58
Placements,Switch to MV,Filipina,1050932,2024-08-31 19:30:22
Placements,New Family,Other,1050936,2024-08-31 20:05:01
Placements,Active Family,Filipina,1050940,2024-08-31 21:15:53
Placements,Switch to MV,Filipina,1050942,2024-08-31 21:33:37
Placements,Switch to MV,Filipina,1050947,2024-08-31 23:56:26
Placements,Active Family,Filipina,1050948,2024-09-01 00:21:13
Placements,Switch to MV,Filipina,1050951,2024-09-01 07:28:17
Placements,Active Family,Ethiopian,1050956,2024-09-01 08:45:27
Placements,New Family,African,1050957,2024-09-01 08:54:25
Placements,New Family,Filipina,1050960,2024-09-01 09:16:06
Placements,Switch to MV,Filipina,1050961,2024-09-01 09:21:57
Placements,New Family,African,1050962,2024-09-01 09:22:38
Placements,New Family,African,1050963,2024-09-01 09:46:40
Placements,Switch to MV,Filipina,1050964,2024-09-01 10:04:55
Placements,Switch to MV,Ethiopian,1050965,2024-09-01 10:17:16
Placements,Ex-CC-Live-In,Filipina,1050966,2024-09-01 11:17:19
Placements,New Family,African,1050971,2024-09-01 12:14:00
Placements,Switch to MV,African,1050972,2024-09-01 12:24:21
Placements,New Family,Other,1050975,2024-09-01 12:49:55
Placements,New Family,Other,1050978,2024-09-01 13:06:46
Placements,New Family,Ethiopian,1050979,2024-09-01 13:09:22
Placements,New Family,Filipina,1050980,2024-09-01 13:17:19
Placements,New Family,Filipina,1050981,2024-09-01 13:20:37
Placements,Switch to MV,Filipina,1050983,2024-09-01 13:30:22
Placements,New Family,African,1050985,2024-09-01 13:38:39
Placements,Active Family,Other,1050988,2024-09-01 14:20:04
Placements,Ex-MV,Other,1050989,2024-09-01 14:28:04
Placements,Switch to MV,Filipina,1050990,2024-09-01 14:58:04
Placements,New Family,Filipina,1050991,2024-09-01 15:11:46
Placements,Switch to MV,Filipina,1050992,2024-09-01 15:13:37
Placements,New Family,Other,1050994,2024-09-01 15:57:22
Placements,Switch to MV,Filipina,1050997,2024-09-01 16:01:34
Placements,New Family,Ethiopian,1050999,2024-09-01 16:09:02
Placements,Active Family,Other,1051000,2024-09-01 16:34:10
Placements,New Family,African,1051001,2024-09-01 16:45:36
Placements,New Family,African,1051005,2024-09-01 17:25:50
Placements,New Family,African,1051006,2024-09-01 17:52:13
Placements,New Family,Other,1051007,2024-09-01 18:34:31
Placements,New Family,Other,1051009,2024-09-01 18:56:44
Placements,New Family,Filipina,1051010,2024-09-01 19:09:07
Placements,New Family,Filipina,1051011,2024-09-01 19:27:41
Placements,Switch to MV,Filipina,1051013,2024-09-01 20:02:58
Placements,New Family,African,1051015,2024-09-01 20:19:47
Placements,Switch to MV,Ethiopian,1051020,2024-09-01 21:40:55
Placements,New Family,Other,1051021,2024-09-01 22:00:31
Placements,Switch to MV,Filipina,1051022,2024-09-01 22:01:52
Placements,New Family,African,1051023,2024-09-01 22:53:08
Placements,New Family,Filipina,1051025,2024-09-02 07:15:46
Placements,Switch to MV,African,1051031,2024-09-02 07:51:50
Placements,New Family,Filipina,1051033,2024-09-02 08:36:53
Placements,Switch to MV,Ethiopian,1051034,2024-09-02 08:37:03
Placements,New Family,Other,1051036,2024-09-02 08:42:06
Placements,New Family,Filipina,1051037,2024-09-02 08:55:14
Placements,Switch to MV,Filipina,1051038,2024-09-02 09:06:50
Placements,New Family,Filipina,1051039,2024-09-02 09:15:32
Placements,Active Family,African,1051040,2024-09-02 09:33:55
Placements,New Family,Other,1051042,2024-09-02 09:49:24
Placements,New Family,Other,1051045,2024-09-02 10:09:29
Placements,New Family,Other,1051048,2024-09-02 10:22:32
Placements,New Family,African,1051049,2024-09-02 10:29:38
Placements,New Family,Filipina,1051050,2024-09-02 10:39:29
Placements,Ex-CC-Live-In,Ethiopian,1051051,2024-09-02 10:52:26
Placements,New Family,Filipina,1051052,2024-09-02 11:05:39
Placements,New Family,Filipina,1051053,2024-09-02 11:06:22
Placements,New Family,African,1051054,2024-09-02 11:13:59
Placements,Ex-MV,Filipina,1051057,2024-09-02 11:21:23
Placements,New Family,African,1051058,2024-09-02 11:25:01
Placements,New Family,Filipina,1051059,2024-09-02 11:25:33
Placements,Active Family,Filipina,1051060,2024-09-02 11:29:19
Placements,New Family,African,1051061,2024-09-02 11:39:02
Placements,Switch to MV,African,1051063,2024-09-02 11:48:27
Placements,Ex-MV,African,1051064,2024-09-02 11:56:43
Placements,New Family,Filipina,1051065,2024-09-02 12:13:57
Placements,Switch to MV,Filipina,1051066,2024-09-02 12:21:41
Placements,Ex-MV,African,1051067,2024-09-02 12:28:33
Placements,Ex-MV,African,1051069,2024-09-02 12:54:13
Placements,New Family,Filipina,1051070,2024-09-02 13:05:57
Placements,Switch to MV,Filipina,1051072,2024-09-02 13:17:01
Placements,New Family,Other,1051074,2024-09-02 13:38:57
Placements,New Family,African,1051075,2024-09-02 13:52:28
Placements,Switch to MV,Filipina,1051076,2024-09-02 13:59:29
Placements,New Family,Filipina,1051078,2024-09-02 14:22:43
Placements,New Family,Other,1051081,2024-09-02 14:41:28
Placements,New Family,Filipina,1051084,2024-09-02 14:56:14
Placements,New Family,Ethiopian,1051085,2024-09-02 14:59:03
Placements,Ex-MV,Filipina,1051089,2024-09-02 15:41:39
Placements,New Family,Other,1051090,2024-09-02 15:42:12
Placements,Switch to MV,Filipina,1051091,2024-09-02 15:50:40
Placements,New Family,Filipina,1051092,2024-09-02 16:53:06
Placements,New Family,Filipina,1051093,2024-09-02 17:12:28
Placements,New Family,Filipina,1051094,2024-09-02 17:35:23
Placements,New Family,Ethiopian,1051096,2024-09-02 17:52:21
Placements,New Family,Filipina,1051097,2024-09-02 18:00:39
Placements,New Family,Other,1051099,2024-09-02 18:17:26
Placements,Active Family,Filipina,1051100,2024-09-02 18:27:42
Placements,Ex-MV,African,1051101,2024-09-02 19:04:29
Placements,New Family,Filipina,1051103,2024-09-02 19:12:13
Placements,New Family,Other,1051104,2024-09-02 19:21:37
Placements,New Family,Filipina,1051105,2024-09-02 19:33:43
Placements,New Family,Filipina,1051106,2024-09-02 20:06:01
Placements,New Family,Filipina,1051107,2024-09-02 20:24:55
Placements,New Family,African,1051108,2024-09-02 20:29:55
Placements,Switch to MV,Filipina,1051109,2024-09-02 20:46:19
Placements,Active Family,Filipina,1051110,2024-09-02 21:02:58
Placements,New Family,Filipina,1051112,2024-09-02 21:12:18
Placements,Active Family,Filipina,1051114,2024-09-02 21:56:17
Placements,New Family,Ethiopian,1051116,2024-09-02 21:59:31
Placements,New Family,Filipina,1051128,2024-09-03 08:33:32
Placements,New Family,Other,1051129,2024-09-03 08:37:46
Placements,Ex-MV,Other,1051130,2024-09-03 08:57:52
Placements,New Family,Filipina,1051131,2024-09-03 08:58:06
Placements,Ex-CC-Live-In,Filipina,1051132,2024-09-03 09:07:03
Placements,Ex-MV,Filipina,1051133,2024-09-03 09:08:49
Placements,New Family,Filipina,1051134,2024-09-03 09:16:56
Placements,Switch to MV,African,1051136,2024-09-03 09:47:10
Placements,New Family,Other,1051137,2024-09-03 09:56:52
Placements,New Family,Filipina,1051138,2024-09-03 10:05:22
Placements,New Family,Filipina,1051139,2024-09-03 10:19:52
Placements,Active Family,Other,1051140,2024-09-03 10:38:33
Placements,New Family,Other,1051142,2024-09-03 10:55:28
Placements,New Family,Filipina,1051143,2024-09-03 10:57:14
Placements,New Family,Filipina,1051145,2024-09-03 11:09:28
Placements,Switch to MV,Filipina,1051146,2024-09-03 11:18:23
Placements,Active Family,Other,1051149,2024-09-03 11:32:13
Placements,New Family,Filipina,1051152,2024-09-03 12:09:19
Placements,New Family,Filipina,1051153,2024-09-03 12:12:05
Placements,New Family,Other,1051154,2024-09-03 12:17:42
Placements,New Family,Filipina,1051155,2024-09-03 12:26:39
Placements,New Family,African,1051156,2024-09-03 12:34:19
Placements,New Family,Filipina,1051157,2024-09-03 12:56:48
Placements,Ex-MV,Filipina,1051158,2024-09-03 13:07:29
Placements,New Family,Filipina,1051160,2024-09-03 13:22:02
Placements,Active Family,Filipina,1051161,2024-09-03 13:23:35
Placements,Ex-MV,African,1051162,2024-09-03 13:33:56
Placements,New Family,Filipina,1051163,2024-09-03 13:36:11
Placements,Ex-MV,Filipina,1051164,2024-09-03 13:40:14
Placements,New Family,Other,1051166,2024-09-03 13:45:17
Placements,New Family,Filipina,1051172,2024-09-03 14:42:03
Placements,New Family,Filipina,1051173,2024-09-03 14:59:11
Placements,New Family,Filipina,1051174,2024-09-03 15:07:53
Placements,New Family,Other,1051175,2024-09-03 15:15:41
Placements,New Family,African,1051176,2024-09-03 15:36:51
Placements,New Family,Other,1051177,2024-09-03 15:42:48
Placements,New Family,Other,1051178,2024-09-03 15:46:49
Placements,Ex-MV,Filipina,1051179,2024-09-03 15:58:27
Placements,New Family,Filipina,1051180,2024-09-03 16:24:43
Placements,Switch to MV,Filipina,1051181,2024-09-03 16:44:01
Placements,Ex-CC-Live-In,African,1051182,2024-09-03 16:53:06
Placements,Switch to MV,Ethiopian,1051183,2024-09-03 16:58:02
Placements,Active Family,Filipina,1051185,2024-09-03 17:09:49
Placements,New Family,Other,1051189,2024-09-03 17:52:39
Placements,New Family,Filipina,1051192,2024-09-03 18:41:46
Placements,Ex-MV,Filipina,1051193,2024-09-03 18:42:44
Placements,New Family,African,1051194,2024-09-03 18:45:49
Placements,Switch to MV,African,1051195,2024-09-03 19:08:38
Placements,Active Family,Other,1051197,2024-09-03 20:07:22
Placements,New Family,Filipina,1051198,2024-09-03 20:09:36
Placements,Ex-MV,Other,1051199,2024-09-03 20:16:20
Placements,New Family,Filipina,1051207,2024-09-03 23:12:20
Placements,New Family,Other,1051209,2024-09-04 06:48:24
Placements,New Family,African,1051214,2024-09-04 08:46:21
Placements,New Family,Filipina,1051215,2024-09-04 09:10:18
Placements,Active Family,Filipina,1051216,2024-09-04 09:10:38
Placements,Switch to MV,Filipina,1051217,2024-09-04 09:11:50
Placements,New Family,Other,1051218,2024-09-04 09:13:34
Placements,New Family,Ethiopian,1051219,2024-09-04 09:16:50
Placements,New Family,Other,1051220,2024-09-04 09:18:38
Placements,New Family,Filipina,1051221,2024-09-04 09:23:22
Placements,New Family,Other,1051224,2024-09-04 09:48:46
Placements,Switch to MV,African,1051225,2024-09-04 10:10:58
Placements,New Family,Filipina,1051226,2024-09-04 10:22:01
Placements,New Family,Other,1051229,2024-09-04 10:36:02
Placements,New Family,Filipina,1051231,2024-09-04 11:47:19
Placements,Active Family,Filipina,1051232,2024-09-04 11:57:23
Placements,New Family,Filipina,1051236,2024-09-04 13:10:39
Placements,Ex-CC-Live-In,Ethiopian,1051238,2024-09-04 13:36:10
Placements,New Family,Other,1051239,2024-09-04 14:05:17
Placements,Ex-MV,African,1051243,2024-09-04 14:50:58
Placements,New Family,Filipina,1051244,2024-09-04 15:09:34
Placements,New Family,African,1051247,2024-09-04 16:12:28
Placements,New Family,Filipina,1051249,2024-09-04 16:45:22
Placements,Active Family,Filipina,1051250,2024-09-04 16:47:26
Placements,Switch to MV,Filipina,1051252,2024-09-04 17:17:05
Placements,New Family,Ethiopian,1051253,2024-09-04 17:18:15
Placements,Ex-MV,African,1051254,2024-09-04 17:37:47
Placements,Ex-MV,Other,1051257,2024-09-04 18:46:06
Placements,New Family,African,1051258,2024-09-04 19:06:03
Placements,New Family,Ethiopian,1051260,2024-09-04 19:31:22
Placements,Active Family,Filipina,1051261,2024-09-04 19:44:40
Placements,New Family,Filipina,1051262,2024-09-04 20:13:23
Placements,Ex-CC-Live-In,Filipina,1051264,2024-09-04 21:47:43
Placements,Active Family,Other,1051265,2024-09-04 21:51:13
Placements,Ex-MV,Filipina,1051269,2024-09-05 07:53:05
Placements,New Family,African,1051270,2024-09-05 08:17:03
Placements,New Family,Other,1051271,2024-09-05 08:18:54
Placements,New Family,Ethiopian,1051272,2024-09-05 08:22:47
Placements,New Family,Other,1051273,2024-09-05 08:32:22
Placements,New Family,Filipina,1051274,2024-09-05 08:53:00
Placements,New Family,Other,1051276,2024-09-05 09:25:53
Placements,New Family,Filipina,1051277,2024-09-05 09:26:41
Placements,New Family,Filipina,1051278,2024-09-05 09:41:27
Placements,Ex-CC-Live-In,Other,1051279,2024-09-05 09:46:00
Placements,New Family,Other,1051280,2024-09-05 10:03:25
Placements,New Family,African,1051281,2024-09-05 10:08:33
